batch_size,context_size,concurrency,k,routing_interval,strategy,configuration_order,repeat,request_index,latency_seconds,queue_seconds,service_seconds,actual_batch_size,semantics,request_id,task_id,task_type,step,state_sha256
1,128,1,3,1,single,18,1,3,1.5326909170253202,1.124772709037643,0.4078134159790352,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,1,3,1,single,18,1,4,3.117313208000269,1.5327491670032032,1.5838960410328582,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,1,3,1,single,18,1,5,5.193015167023987,3.1175303329946473,2.074775209010113,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,1,3,1,single,18,1,6,5.767555667029228,5.193281167012174,0.5741610419936478,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,1,3,1,single,18,1,7,6.100094540975988,5.767613666015677,0.3323758339975029,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,1,3,1,single,18,2,0,0.3030608329572715,0.0003164159716106951,0.3026362920063548,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,1,3,1,single,18,2,1,0.6913148330058903,0.3011052919900976,0.39010362495901063,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,1,3,1,single,18,2,2,2.4566724579781294,0.6913717499701306,1.7629808750352822,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,1,3,1,single,18,2,3,4.081569291010965,2.456931082997471,1.6244312500348315,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,1,3,1,single,18,2,4,4.4476721250102855,4.081667250022292,0.36589120799908414,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,1,3,1,single,18,2,5,4.8030389589839615,4.447733833978418,0.35518554103327915,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,1,3,1,single,18,2,6,5.131428834050894,4.803117667033803,0.3281939579755999,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,1,3,1,single,18,2,7,5.685151665995363,5.131490833009593,0.5535505829611793,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,3,1,single,19,0,0,0.32449812500271946,0.00015758402878418565,0.32422716601286083,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,3,1,single,19,0,1,0.7951482920325361,0.32257891702465713,0.47246208298020065,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,3,1,single,19,0,2,1.3169673749944195,0.7952334170113318,0.5216269160155207,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,3,1,single,19,0,3,2.7254753750166856,1.317026042030193,1.40729270799784,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,3,1,single,19,0,4,5.449869250005577,2.726088457973674,2.7224529170198366,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,3,1,single,19,0,5,8.332635208033025,5.452843625040259,2.879038874991238,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,1,3,1,single,19,0,6,10.605141291976906,8.332848208025098,2.271691416972317,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,3,1,single,19,0,7,11.272902874974534,10.605355000006966,0.667414708994329,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,3,1,single,19,1,0,0.3336704589892179,0.0004237499670125544,0.33313716703560203,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,3,1,single,19,1,1,0.6658149579889141,0.3316342079779133,0.33408104203408584,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,3,1,single,19,1,2,1.081395291024819,0.6658688330207951,0.4153832499869168,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,3,1,single,19,1,3,1.4519076669821516,1.0814599170116708,0.3703195829875767,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,3,1,single,19,1,4,1.7387932089623064,1.4519704169942997,0.28672754199942574,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,3,1,single,19,1,5,2.077807624998968,1.738844582985621,0.338807291991543,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,1,3,1,single,19,1,6,2.439822207961697,2.0778901670128107,0.3616879159817472,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,3,1,single,19,1,7,3.0008546249591745,2.4399123750044964,0.5607767079491168,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,3,1,single,19,2,0,0.5232170000090264,0.00015408301260322332,0.5229590840172023,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,3,1,single,19,2,1,0.8899340000352822,0.5215569169959053,0.3682552910177037,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,3,1,single,19,2,2,1.2289244160056114,0.8900199999916367,0.3387995830271393,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,3,1,single,19,2,3,1.5626807499793358,1.2289820419973694,0.33358454098924994,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,3,1,single,19,2,4,1.8571881250245497,1.5627416670322418,0.2943125829915516,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,3,1,single,19,2,5,2.211656083993148,1.8572599589824677,0.354294958000537,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,1,3,1,single,19,2,6,2.4934677080018446,2.2117147499811836,0.28165345801971853,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,3,1,single,19,2,7,2.8873256250517443,2.49352420802461,0.39358220901340246,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,1,1,1,single,20,0,0,0.2890219999826513,0.00014933303464204073,0.28874599997652695,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,1,1,1,single,20,0,1,0.7334479169803672,0.2874477499863133,0.4458935420261696,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,1,1,1,single,20,0,2,1.0635380420135334,0.7335027499939315,0.3299341250094585,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,1,1,1,single,20,0,3,1.4365648330422118,1.0635929999989457,0.3728418750106357,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,1,1,1,single,20,0,4,1.7331984170014039,1.4366252920008264,0.29646916600177065,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,1,1,1,single,20,0,5,2.0890746249933727,1.7332564590033144,0.3555729579529725,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,1,1,1,single,20,0,6,2.391188665991649,2.0891896249959245,0.3019002079963684,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,1,1,1,single,20,0,7,2.7120420829742216,2.391244624974206,0.32067775004543364,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,1,1,1,single,20,1,0,0.26874608296202496,7.874995935708284e-05,0.26855333300773054,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,1,1,1,single,20,1,1,0.5920034170267172,0.267393667018041,0.3244944170000963,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,1,1,1,single,20,1,2,0.9005615839851089,0.5920612500049174,0.3083940420183353,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,1,1,1,single,20,1,3,1.3917789999977686,0.9006134170340374,0.49105579196475446,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,1,1,1,single,20,1,4,1.7954303750302643,1.3918360419920646,0.4034764170064591,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,1,1,1,single,20,1,5,2.1375030840281397,1.795490125019569,0.3419006670010276,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,1,1,1,single,20,1,6,2.5328800409915857,2.1375624159700237,0.39520429202821106,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,1,1,1,single,20,1,7,2.8656763749895617,2.5329459169879556,0.33252395800082013,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,1,1,1,single,20,2,0,0.2773795409593731,9.22079780139029e-05,0.2771655829856172,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,1,1,1,single,20,2,1,0.6007880000397563,0.27601916599087417,0.324651500035543,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,1,1,1,single,20,2,2,0.9180807080119848,0.6008493329863995,0.3171328330063261,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,1,1,1,single,20,2,3,1.5286069170106202,0.918137792032212,0.6101844999939203,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,1,1,1,single,20,2,4,1.9252771249739453,1.5287105409661308,0.3964507920318283,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,1,1,1,single,20,2,5,2.4661699589923956,1.9253329589846544,0.5406764160143211,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,1,1,1,single,20,2,6,4.155463957984466,2.4662457079975866,1.6886020000092685,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,1,1,1,single,20,2,7,7.352675125002861,4.155678957991768,3.196433542005252,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,1,1,single,23,0,0,0.6199172080378048,0.00020541599951684475,0.6195941670448519,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,1,1,single,23,0,1,1.0515582080115564,0.616614833008498,0.43483895901590586,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,1,1,single,23,0,2,1.6332753749447875,1.0516189999761991,0.5813357919687405,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,1,1,single,23,0,3,2.2674035420059226,1.6334058330394328,0.6338573339744471,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,1,1,single,23,0,4,3.697651458962355,2.2674666249658912,1.4284075000323355,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,1,1,single,23,0,5,4.542211124964524,3.697905291977804,0.844178916013334,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,1,1,1,single,23,0,6,4.919425542000681,4.542289750010241,0.3770195419783704,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,1,1,single,23,0,7,5.270378916000482,4.919491500011645,0.3506753749679774,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,1,1,single,23,1,0,0.32977712503634393,0.00018920900765806437,0.32948162499815226,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,1,1,single,23,1,1,0.6341204579803161,0.3277456249925308,0.3062690410297364,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,1,1,single,23,1,2,0.9145512909744866,0.6341748329577968,0.28027500002644956,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,1,1,single,23,1,3,1.2014657080289908,0.9146060830098577,0.28675562504213303,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,1,1,single,23,1,4,1.4406262090196833,1.2015215840074234,0.23900079098530114,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,1,1,single,23,1,5,1.7246175420004874,1.4406832919921726,0.28383008303353563,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,1,1,1,single,23,1,6,2.0274033329915255,1.7246729169855826,0.3026270830305293,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,1,1,single,23,1,7,3.293398374982644,2.0274598749820143,1.2658192499657162,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,1,1,single,23,2,0,0.2678862090106122,0.00010070903226733208,0.2675727909663692,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,1,1,single,23,2,1,0.5446345419622958,0.2665553329861723,0.2779781669960357,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,1,1,single,23,2,2,0.8228060419787653,0.5446875829948112,0.2780207499745302,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,1,1,single,23,2,3,1.1226232090266421,0.8228619170258753,0.29966633301228285,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,1,1,single,23,2,4,1.3811999169993214,1.1226758750271983,0.2584271249943413,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,1,1,single,23,2,5,1.6776390410377644,1.3812547500128858,0.29629041597945616,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,1,1,1,single,23,2,6,1.930935165961273,1.6776906659943052,0.25314429198624566,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,1,1,single,23,2,7,2.248253375000786,1.9309894579928368,0.31626016699010506,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,1,1,1,dynamic,24,0,0,0.6271422909921966,4.758400609716773e-05,0.6270522910053842,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,1,1,1,dynamic,24,0,1,1.11434387502959,0.6271725830738433,0.4871330839814618,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,1,1,1,dynamic,24,0,2,1.7431999580003321,1.1143931249389425,0.6286861670087092,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,1,1,1,dynamic,24,0,3,2.198840625002049,1.743323125061579,0.45547679194714874,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,1,1,1,dynamic,24,0,4,2.5197607500012964,2.1988865829771385,0.3208418330177665,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,1,1,1,dynamic,24,0,5,2.81596483301837,2.519805791962426,0.29611358302645385,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,1,1,1,dynamic,24,0,6,3.0746421659714542,2.816028000030201,0.25857741601066664,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,1,1,1,dynamic,24,0,7,3.384737583983224,3.074690209061373,0.31001245795050636,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,1,1,1,dynamic,24,1,0,0.31272633402841166,3.366702003404498e-05,0.3126499999780208,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,1,1,1,dynamic,24,1,1,0.6137263749842532,0.31276354094734415,0.3008861669804901,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,1,1,1,dynamic,24,1,2,0.9773359579849057,0.6138027079869062,0.3634958330076188,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,1,1,1,dynamic,24,1,3,1.3148794579901733,0.9773811250342987,0.337464792013634,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,1,1,1,dynamic,24,1,4,1.555544041970279,1.314925334067084,0.2405779999680817,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,1,1,1,dynamic,24,1,5,2.1898835410247557,1.5555955829913728,0.6341955829993822,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,1,1,1,dynamic,24,1,6,3.165959333011415,2.1899647500831634,0.9759478750056587,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,1,1,1,dynamic,24,1,7,3.485021208995022,3.1660091250087135,0.3189715000335127,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,1,1,1,dynamic,24,2,0,0.235517582972534,3.5374017897993326e-05,0.2354309579823166,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,1,1,1,dynamic,24,2,1,0.512548583035823,0.23556533205555752,0.27694570895982906,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,1,1,1,dynamic,24,2,2,0.7741657920414582,0.5125998750445433,0.26152954198187217,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,1,1,1,dynamic,24,2,3,1.0595341250300407,0.7742093340493739,0.2852882079896517,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,1,1,1,dynamic,24,2,4,1.2985249999910593,1.0595876659499481,0.2389007920282893,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,1,1,1,dynamic,24,2,5,1.5910649999859743,1.298571958031971,0.29245287500089034,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,1,1,1,dynamic,24,2,6,1.937342042045202,1.5911124590202235,0.3461872080224566,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,1,1,1,dynamic,24,2,7,2.2537864580517635,1.9374032079940662,0.3163477500202134,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,4,3,1,single,25,0,0,0.25052025000331923,0.00015887501649558544,0.24870075000217184,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,4,3,1,single,25,0,1,0.9394364160252735,0.24735908303409815,0.6904986249865033,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,4,3,1,single,25,0,2,1.3600901659810916,0.9378957910230383,0.4207279169932008,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,4,3,1,single,25,0,3,1.7127937919576652,1.358644958003424,0.3522462089895271,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,4,3,1,single,25,0,4,1.9965672090183944,1.7109585420112126,0.28408312500687316,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
